Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Is_Hit,Hit_Status
Epic Mickey 2: The Power of Two,WiiU,2012,Action,Disney Interactive Studios,0.13,0.07,0.01,0.02,0.23,57,14.0,5.6,46.0,Junction Point,E,0,Thường
Carnival Island,PS3,2011,Misc,Sony Computer Entertainment,0.13,0.06,0.0,0.04,0.23,66,25.0,5.2,5.0,Magic Pixel Games,E,0,Thường
Tom Clancy's Rainbow Six: Siege,PC,2015,Shooter,Ubisoft,0.13,0.08,0.0,0.02,0.23,79,37.0,6.9,734.0,Ubisoft Montreal,M,0,Thường
Genji: Dawn of the Samurai,PS2,2005,Action,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23,74,49.0,8.3,19.0,Game Republic,M,0,Thường
The Italian Job,PS2,2003,Racing,Eidos Interactive,0.11,0.09,0.0,0.03,0.23,55,18.0,6.3,4.0,Climax Group,T,0,Thường
TrackMania: Build to Race,Wii,2010,Racing,Focus Home Interactive,0.09,0.11,0.0,0.02,0.23,74,17.0,6.8,5.0,Firebrand Games,E,0,Thường
Ultimate Band,Wii,2008,Misc,Disney Interactive Studios,0.18,0.03,0.0,0.02,0.23,59,17.0,5.5,4.0,Disney Interactive Studios,E10+,0,Thường
Freedom Fighters,XB,2003,Shooter,Electronic Arts,0.17,0.05,0.0,0.01,0.23,82,23.0,8.2,23.0,Io Interactive,T,0,Thường
Soldier of Fortune II: Double Helix,XB,2003,Shooter,Activision,0.17,0.05,0.0,0.01,0.23,61,26.0,6.5,13.0,Gratuitous Games,M,0,Thường
Lunar Knights,DS,2006,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.01,0.23,82,39.0,7.8,25.0,Kojima Productions,E10+,0,Thường
Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006,Role-Playing,Square Enix,0.06,0.05,0.1,0.02,0.23,87,4.0,7.1,13.0,Square Enix,T,0,Thường
WWE All Stars,3DS,2011,Fighting,THQ,0.15,0.06,0.0,0.02,0.23,71,12.0,7.4,7.0,THQ,T,0,Thường
Alundra,PS,1997,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23,86,9.0,9.0,41.0,Matrix Software,T,0,Thường
Mortal Kombat: Armageddon,Wii,2007,Fighting,Midway Games,0.19,0.02,0.0,0.02,0.23,71,29.0,8.4,33.0,JGI Entertainment,M,0,Thường
Madden NFL 13,WiiU,2012,Sports,Electronic Arts,0.21,0.0,0.0,0.02,0.23,75,9.0,6.7,30.0,EA Tiburon,E,0,Thường
Transformers: Devastation,PS4,2015,Action,Activision,0.1,0.09,0.0,0.04,0.23,77,50.0,7.5,160.0,PlatinumGames,T,0,Thường
BlowOut,PS2,2003,Shooter,Zoo Digital Publishing,0.11,0.09,0.0,0.03,0.23,58,12.0,6.2,5.0,Terminal Reality,T,0,Thường
NFL Blitz Pro,PS2,2003,Sports,Midway Games,0.11,0.09,0.0,0.03,0.23,73,20.0,8.5,14.0,Midway,E,0,Thường
Tiger Woods PGA Tour 2003,GC,2002,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.23,90,10.0,8.0,5.0,EA Sports,E,0,Thường
Pinball Hall of Fame: The Gottlieb Collection,PSP,2005,Misc,Play It,0.2,0.01,0.0,0.02,0.23,73,27.0,8.1,13.0,Farsight Studios,E,0,Thường
Disgaea: Afternoon of Darkness,PSP,2006,Role-Playing,Tecmo Koei,0.15,0.01,0.04,0.02,0.23,87,37.0,8.2,69.0,Nippon Ichi Software,T,0,Thường
Toukiden Kiwami,PSV,2014,Action,Tecmo Koei,0.02,0.02,0.17,0.01,0.23,82,5.0,8.6,42.0,"Omega Force, Koei Tecmo Games",T,0,Thường
SSX On Tour,PSP,2005,Sports,Electronic Arts,0.19,0.02,0.0,0.02,0.23,79,23.0,8.1,44.0,EA Montreal,E,0,Thường
Rune Factory: Tides of Destiny,PS3,2011,Role-Playing,Marvelous Interactive,0.14,0.0,0.07,0.02,0.23,55,12.0,7.9,44.0,Neverland,E10+,0,Thường
Ys Seven,PSP,2009,Role-Playing,Falcom Corporation,0.14,0.0,0.08,0.02,0.23,79,27.0,8.5,65.0,Falcom,T,0,Thường
Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.09,0.09,0.01,0.04,0.23,83,65.0,7.8,85.0,Q Entertainment,E,0,Thường
Tony Hawk's Proving Ground,DS,2007,Sports,Activision,0.2,0.01,0.0,0.02,0.23,79,21.0,6.7,6.0,Vicarious Visions,E10+,0,Thường
The Polar Express,PS2,2004,Adventure,THQ,0.11,0.09,0.0,0.03,0.23,39,10.0,4.3,6.0,Blue Tongue,E,0,Thường
AC/DC LIVE: Rock Band Track Pack,X360,2008,Misc,MTV Games,0.21,0.0,0.0,0.02,0.23,63,16.0,4.9,10.0,Harmonix Music Systems,T,0,Thường
Valhalla Knights 2,PSP,2008,Role-Playing,Rising Star Games,0.09,0.0,0.12,0.01,0.23,50,13.0,5.4,13.0,K2,E10+,0,Thường
Spec Ops: The Line,PC,2012,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.02,0.23,76,16.0,8.2,1237.0,Yager,M,0,Thường
Saint Seiya: Sanctuary Battle,PS3,2011,Action,Namco Bandai Games,0.0,0.09,0.11,0.02,0.23,62,14.0,7.3,34.0,Dimps Corporation,,0,Thường
NBA ShootOut 2003,PS2,2002,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23,62,22.0,5.9,8.0,SCEA,E,0,Thường
Need For Speed: Undercover,DS,2008,Racing,Electronic Arts,0.18,0.03,0.0,0.02,0.23,59,7.0,6.7,6.0,Firebrand Games,E10+,0,Thường
Rogue Ops,PS2,2003,Action,Kemco,0.11,0.09,0.0,0.03,0.23,61,26.0,9.2,6.0,Bits Studios,M,0,Thường
Killer is Dead,PS3,2013,Action,Deep Silver,0.12,0.03,0.05,0.03,0.23,64,39.0,7.9,215.0,Grasshopper Manufacture,M,0,Thường
F1 2014,X360,2014,Racing,Codemasters,0.08,0.13,0.0,0.02,0.23,64,14.0,4.1,20.0,Codemasters Birmingham,E,0,Thường
Legion: The Legend of Excalibur,PS2,2002,Action,Midway Games,0.11,0.09,0.0,0.03,0.22,51,21.0,7.0,6.0,7 Studios,M,0,Thường
Spartan: Total Warrior,PS2,2005,Action,Sega,0.11,0.09,0.0,0.03,0.22,74,33.0,8.4,65.0,Creative Assembly,M,0,Thường
Justice League Heroes,PSP,2006,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.02,0.22,72,13.0,7.8,5.0,Snowblind Studios,T,0,Thường
Conflict: Vietnam,XB,2004,Shooter,SCi,0.17,0.05,0.0,0.01,0.22,60,40.0,7.3,9.0,Pivotal Games,M,0,Thường
Whirl Tour,PS2,2002,Sports,Crave Entertainment,0.11,0.09,0.0,0.03,0.22,58,9.0,7.0,5.0,Papaya Studios,E,0,Thường
NBA Street: Showdown,PSP,2005,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,75,25.0,8.5,15.0,EA Canada,E,0,Thường
pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,0.07,0.1,0.03,0.02,0.22,78,9.0,5.4,7.0,Konami,E,0,Thường
Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,0.17,0.04,0.0,0.01,0.22,84,31.0,9.2,95.0,Overworks,T,0,Thường
Breath of Fire,GBA,2001,Role-Playing,Ubisoft,0.11,0.04,0.06,0.0,0.22,79,17.0,8.8,9.0,Capcom,E,0,Thường
Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,0.0,0.19,0.0,0.03,0.22,69,51.0,5.6,751.0,Piranha Bytes,M,0,Thường
NCAA Football 2005,GC,2004,Sports,Electronic Arts,0.17,0.04,0.0,0.01,0.22,88,18.0,9.0,5.0,EA Sports,E,0,Thường
Hamtaro: Ham-Ham Games,GBA,2004,Sports,Nintendo,0.16,0.06,0.0,0.0,0.22,77,20.0,7.8,6.0,Alphadream Corporation,E,0,Thường
Soul Sacrifice Delta,PSV,2014,Action,Sony Computer Entertainment,0.0,0.08,0.12,0.02,0.22,82,24.0,8.4,125.0,SCE Japan Studio,M,0,Thường
NASCAR 2011: The Game,Wii,2011,Racing,Activision,0.21,0.0,0.0,0.01,0.22,42,5.0,3.1,9.0,Eutechnyx,E,0,Thường
Spider-Man: Edge of Time,PS3,2011,Action,Activision,0.13,0.07,0.0,0.03,0.22,58,43.0,7.2,29.0,Beenox,T,0,Thường
Ride,PS4,2015,Racing,Milestone S.r.l.,0.04,0.13,0.03,0.03,0.22,66,30.0,7.0,47.0,Milestone S.r.l,E,0,Thường
Spirit Camera: The Cursed Memoir,3DS,2012,Adventure,Nintendo,0.13,0.02,0.06,0.01,0.22,54,35.0,6.1,28.0,Tecmo Koei Games,T,0,Thường
Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22,61,12.0,8.0,5.0,Aki Corp.,T,0,Thường
FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts,0.19,0.01,0.0,0.02,0.22,61,15.0,5.6,7.0,EA Canada,T,0,Thường
Dino Stalker,PS2,2002,Shooter,Capcom,0.07,0.06,0.08,0.02,0.22,50,18.0,6.3,8.0,Capcom,M,0,Thường
Mega Man Zero 3,GBA,2004,Platform,Capcom,0.16,0.06,0.0,0.0,0.22,77,21.0,9.0,22.0,Inti,E,0,Thường
Super Swing Golf,Wii,2006,Sports,Nintendo,0.14,0.01,0.07,0.01,0.22,72,44.0,7.8,15.0,"Tecmo, Ntreev Soft",E10+,0,Thường
G-Force,PS3,2009,Action,Disney Interactive Studios,0.13,0.06,0.0,0.03,0.22,68,22.0,7.6,7.0,Eurocom Entertainment Software,E10+,0,Thường
Luminous Arc 2,DS,2008,Role-Playing,Rising Star Games,0.2,0.0,0.0,0.02,0.22,73,19.0,7.7,14.0,"Image Epoch, Imageepoch",T,0,Thường
Shinobi,3DS,2011,Platform,Sega,0.14,0.07,0.0,0.02,0.22,69,33.0,7.3,33.0,Griptonite Games,T,0,Thường
Tony Hawk's Downhill Jam,DS,2006,Sports,Activision,0.2,0.0,0.0,0.02,0.22,76,34.0,7.0,7.0,Vicarious Visions,E,0,Thường
Risen 2: Dark Waters,PS3,2012,Role-Playing,Deep Silver,0.04,0.13,0.01,0.04,0.22,47,13.0,5.2,37.0,Piranha Bytes,M,0,Thường
Age of Empires: The Age of Kings,DS,2006,Strategy,THQ,0.18,0.02,0.0,0.02,0.22,80,38.0,7.9,59.0,Backbone Entertainment,E10+,0,Thường
MotoGP 09/10,PS3,2010,Racing,Capcom,0.05,0.13,0.0,0.04,0.22,70,42.0,5.4,28.0,Monumental Games,E,0,Thường
The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,0.16,0.06,0.0,0.0,0.22,67,7.0,8.5,12.0,Griptonite Games,T,0,Thường
Dinosaur King,DS,2007,Strategy,Sega,0.2,0.0,0.0,0.02,0.22,61,13.0,8.0,9.0,Climax Entertainment,E,0,Thường
The Suffering,XB,2004,Action,Midway Games,0.16,0.05,0.0,0.01,0.22,77,44.0,8.8,23.0,Surreal Software,M,0,Thường
Tetris Worlds,GC,2002,Puzzle,THQ,0.17,0.04,0.0,0.01,0.22,47,10.0,5.6,8.0,Radical Entertainment,E,0,Thường
The Sims 4: Get Together,PC,2015,Simulation,Electronic Arts,0.05,0.15,0.0,0.02,0.22,72,16.0,7.3,117.0,Maxis,T,0,Thường
Viewtiful Joe 2,GC,2004,Action,Capcom,0.17,0.04,0.0,0.01,0.22,86,39.0,8.3,19.0,Clover Studio,T,0,Thường
Child of Eden,PS3,2011,Shooter,Ubisoft,0.09,0.1,0.0,0.04,0.22,81,21.0,7.8,25.0,Q Entertainment,E10+,0,Thường
Touch the Dead,DS,2007,Shooter,Eidos Interactive,0.2,0.0,0.0,0.02,0.22,56,31.0,5.6,5.0,Secret Stash Games,M,0,Thường
Nickelodeon Party Blast,XB,2002,Misc,Infogrames,0.16,0.05,0.0,0.01,0.22,19,4.0,4.3,7.0,Data Design Interactive,E,0,Thường
Jackass the Game,PSP,2007,Action,Empire Interactive,0.09,0.08,0.0,0.05,0.22,58,21.0,7.0,12.0,Sidhe Interactive,M,0,Thường
Ragnarok DS,DS,2008,Role-Playing,GungHo,0.1,0.0,0.11,0.01,0.22,53,19.0,5.8,17.0,GungHo,E10+,0,Thường
Shellshock: Nam '67,XB,2004,Shooter,Eidos Interactive,0.16,0.05,0.0,0.01,0.22,58,37.0,7.0,14.0,Guerrilla,M,0,Thường
Magna Carta: Tears of Blood,PS2,2004,Role-Playing,505 Games,0.11,0.08,0.0,0.03,0.22,66,34.0,7.0,22.0,SoftMax,T,0,Thường
All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22,66,17.0,5.6,9.0,Acclaim,E,0,Thường
Capcom vs. SNK,DC,2000,Fighting,Virgin Interactive,0.0,0.0,0.22,0.0,0.22,80,17.0,9.0,24.0,Capcom,T,0,Thường
Pinball Hall of Fame: The Williams Collection,PS3,2009,Misc,Crave Entertainment,0.2,0.0,0.0,0.02,0.22,82,16.0,7.9,8.0,Farsight Studios,E10+,0,Thường
Aliens vs Predator: Requiem,PSP,2007,Action,Vivendi Games,0.03,0.12,0.0,0.07,0.22,49,34.0,5.6,19.0,Rebellion,T,0,Thường
Dishonored 2,XOne,2016,Action,Bethesda Softworks,0.12,0.08,0.0,0.02,0.22,88,22.0,6.8,156.0,Arkane Studios,M,0,Thường
Asphalt: Injection,PSV,2011,Action,Ubisoft,0.13,0.06,0.0,0.03,0.22,49,33.0,4.8,28.0,Ubisoft,E10+,0,Thường
From Russia With Love,GC,2005,Action,Electronic Arts,0.17,0.04,0.0,0.01,0.22,70,20.0,8.5,13.0,Electronic Arts,T,0,Thường
Guitar Hero: Smash Hits,PS2,2009,Misc,Activision,0.11,0.01,0.0,0.1,0.22,69,6.0,8.3,6.0,Beenox,T,0,Thường
NBA Live 09 All-Play,Wii,2008,Sports,Electronic Arts,0.19,0.01,0.0,0.02,0.22,51,11.0,5.9,14.0,EA Sports,E,0,Thường
NFL Quarterback Club 2002,PS2,2001,Sports,Acclaim Entertainment,0.11,0.08,0.0,0.03,0.22,67,12.0,7.8,6.0,Acclaim,E,0,Thường
NCAA Basketball 09,X360,2008,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,70,23.0,5.6,8.0,EA Canada,E,0,Thường
Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,0.08,0.0,0.13,0.01,0.22,78,30.0,8.0,47.0,ITL,T,0,Thường
Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0.0,0.02,0.22,71,13.0,6.7,166.0,"City Interactive, Deck 13",M,0,Thường
LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.03,0.22,80,6.0,8.2,127.0,TT Games,E10+,0,Thường
Growlanser: Heritage of War,PS2,2006,Role-Playing,Rising Star Games,0.11,0.08,0.0,0.03,0.22,60,7.0,7.9,9.0,Career Soft,T,0,Thường
Ben 10 Alien Force: Vilgax Attacks,X360,2009,Action,D3Publisher,0.11,0.09,0.0,0.02,0.22,61,9.0,8.3,4.0,Papaya Studios,E10+,0,Thường
Rugby 2004,PS2,2003,Sports,Electronic Arts,0.11,0.08,0.0,0.03,0.22,61,13.0,6.8,65.0,HB Studios Multimedia,E,0,Thường
Senran Kagura 2: Deep Crimson ,3DS,2014,Action,Marvelous Entertainment,0.1,0.02,0.08,0.01,0.22,58,28.0,6.8,56.0,Tamsoft,M,0,Thường
NBA 06,PSP,2005,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.02,0.22,72,19.0,5.4,8.0,SCEA Sports Studio,E,0,Thường
KORG DS-10 Synthesizer,DS,2008,Misc,AQ Interactive,0.19,0.01,0.0,0.02,0.22,82,11.0,8.2,13.0,AQ Interactive,E,0,Thường
Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,0.16,0.06,0.0,0.0,0.22,60,12.0,7.1,9.0,Aspect,E10+,0,Thường
Tropico 3,X360,2009,Strategy,Kalypso Media,0.15,0.02,0.03,0.01,0.22,75,33.0,6.6,22.0,Haemimont,T,0,Thường
Deadly Creatures,Wii,2009,Action,THQ,0.08,0.12,0.0,0.02,0.22,72,45.0,8.8,36.0,Rainbow Studios,T,0,Thường
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.14,0.06,0.0,0.02,0.22,62,11.0,7.3,44.0,CyberConnect2,T,0,Thường
Dead Island,PC,2011,Action,Deep Silver,0.12,0.07,0.0,0.03,0.22,80,24.0,6.8,1428.0,Techland,M,0,Thường
NFL 2K3,GC,2002,Sports,Sega,0.17,0.04,0.0,0.01,0.22,92,24.0,8.3,15.0,Visual Concepts,E,0,Thường
Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,0.13,0.06,0.0,0.02,0.22,61,59.0,6.0,116.0,InXile Entertainment,M,0,Thường
Britney's Dance Beat,GBA,2002,Misc,THQ,0.15,0.06,0.0,0.0,0.22,53,14.0,7.4,5.0,Art,E,0,Thường
Shrek SuperSlam,GC,2005,Action,Activision,0.17,0.04,0.0,0.01,0.22,70,11.0,7.8,6.0,Shaba Games,E10+,0,Thường
Full Auto,X360,2006,Shooter,Sega,0.19,0.01,0.0,0.02,0.22,70,63.0,7.8,36.0,Pseudo Interactive,T,0,Thường
Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,0.11,0.08,0.0,0.03,0.22,69,24.0,5.0,12.0,Core Design Ltd.,E,0,Thường
Afrika,PS3,2008,Adventure,Unknown,0.12,0.0,0.08,0.01,0.22,63,12.0,6.2,34.0,Rhino Studios,E10+,0,Thường
Over G Fighters,X360,2006,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.21,49,36.0,6.0,49.0,Taito Corporation,T,0,Thường
Angry Birds Star Wars,PS4,2013,Strategy,Activision,0.1,0.08,0.0,0.04,0.21,47,5.0,2.0,87.0,Exient Entertainment,E,0,Thường
Hot Shots Tennis: Get a Grip,PSP,2010,Sports,Sony Computer Entertainment,0.07,0.0,0.13,0.01,0.21,80,27.0,8.0,17.0,Clap Hanz,E,0,Thường
Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,0.17,0.03,0.0,0.02,0.21,43,5.0,4.0,5.0,LucasArts,T,0,Thường
The Dukes of Hazzard: Return of the General Lee,PS2,2004,Racing,Ubisoft,0.11,0.08,0.0,0.03,0.21,52,17.0,6.8,8.0,Ratbag,E,0,Thường
Crash 'N' Burn,PS2,2004,Racing,Eidos Interactive,0.11,0.08,0.0,0.03,0.21,63,17.0,8.0,7.0,Climax Group,T,0,Thường
NBA,PSP,2005,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.02,0.21,57,25.0,6.9,14.0,989 Sports,E,0,Thường
Disaster Report,PS2,2002,Action,Agetec,0.03,0.02,0.15,0.01,0.21,66,28.0,8.0,7.0,Irem,T,0,Thường
Armored Core V,X360,2012,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.21,68,37.0,7.2,37.0,From Software,T,0,Thường
College Hoops 2K7,X360,2006,Sports,Take-Two Interactive,0.2,0.0,0.0,0.02,0.21,82,22.0,8.2,12.0,2K Sports,E,0,Thường
Rampage: Total Destruction,Wii,2006,Action,Midway Games,0.19,0.01,0.0,0.02,0.21,46,21.0,5.6,19.0,"Pipeworks Software, Inc.",E10+,0,Thường
The Bard's Tale,PS2,2004,Role-Playing,Ubisoft,0.1,0.08,0.0,0.03,0.21,76,44.0,8.6,14.0,InXile Entertainment,T,0,Thường
Robotech: The Macross Saga,GBA,2002,Shooter,TDK Mediactive,0.15,0.06,0.0,0.0,0.21,61,8.0,6.5,4.0,Lucky Chicken,E,0,Thường
Conflict Zone,PS2,2002,Strategy,Ubisoft,0.1,0.08,0.0,0.03,0.21,47,7.0,7.4,8.0,MASA Group,T,0,Thường
Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.21,69,69.0,7.7,125.0,Intelligent Systems,T,0,Thường
The Bureau: XCOM Declassified,X360,2013,Shooter,Take-Two Interactive,0.1,0.1,0.0,0.02,0.21,68,30.0,6.7,118.0,2K Marin,M,0,Thường
Star Wars: Battlefront,PC,2004,Shooter,LucasArts,0.07,0.13,0.0,0.02,0.21,72,19.0,3.5,1509.0,EA DICE,T,0,Thường
BloodRayne,XB,2002,Shooter,Universal Interactive,0.16,0.05,0.0,0.01,0.21,76,20.0,7.5,6.0,Terminal Reality,M,0,Thường
NHL 2K6,XB,2005,Sports,Take-Two Interactive,0.16,0.05,0.0,0.01,0.21,83,32.0,7.5,26.0,2K Sports,E10+,0,Thường
Hannah Montana: The Movie,X360,2009,Adventure,Disney Interactive Studios,0.14,0.05,0.0,0.02,0.21,25,4.0,3.8,48.0,n-Space,E,0,Thường
Tenchu: Return From Darkness,XB,2004,Action,Activision,0.16,0.05,0.0,0.01,0.21,70,55.0,7.0,6.0,K2 LLC,M,0,Thường
World Poker Tour,PS2,2005,Misc,Take-Two Interactive,0.1,0.08,0.0,0.03,0.21,60,17.0,8.6,5.0,Coresoft,T,0,Thường
Neo Contra,PS2,2004,Shooter,Konami Digital Entertainment,0.1,0.08,0.0,0.03,0.21,65,37.0,7.1,8.0,KCET,M,0,Thường
MVP Baseball,PSP,2005,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.21,67,21.0,7.7,16.0,EA Canada,E,0,Thường
Tony Hawk's American Sk8land,DS,2005,Sports,Activision,0.19,0.0,0.0,0.02,0.21,84,31.0,8.7,55.0,Vicarious Visions,E,0,Thường
Viewtiful Joe 2,PS2,2004,Action,Capcom,0.1,0.08,0.0,0.03,0.21,85,29.0,7.7,17.0,Clover Studio,T,0,Thường
The BIGS 2,X360,2009,Sports,Take-Two Interactive,0.19,0.01,0.0,0.02,0.21,76,31.0,6.2,35.0,Blue Castle Games,E10+,0,Thường
Quake III: Revolution,PS2,2001,Shooter,Electronic Arts,0.1,0.08,0.0,0.03,0.21,84,18.0,7.2,11.0,Bullfrog Productions,M,0,Thường
Pac-Man World 3,PS2,2005,Platform,Namco Bandai Games,0.1,0.08,0.0,0.03,0.21,63,22.0,5.2,13.0,Blitz Games,E,0,Thường
50 Cent: Blood on the Sand,X360,2009,Shooter,THQ,0.12,0.07,0.0,0.02,0.21,71,54.0,6.4,64.0,Swordfish Studios,M,0,Thường
Journey,PS3,2012,Adventure,Sony Computer Entertainment Europe,0.04,0.13,0.0,0.04,0.21,92,78.0,8.8,1381.0,ThatGameCompany,E,0,Thường
SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,0.05,0.12,0.0,0.04,0.21,73,4.0,7.5,4.0,Milestone S.r.l,E10+,0,Thường
Dragon Ball: Fusions,3DS,2016,Role-Playing,Namco Bandai Games,0.02,0.0,0.19,0.0,0.21,68,12.0,7.6,16.0,Ganbarion,T,0,Thường
Madden NFL 07,DS,2006,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.21,70,9.0,6.5,10.0,Exient Entertainment,E,0,Thường
HBO Boxing,PS,2000,Fighting,Acclaim Entertainment,0.12,0.08,0.0,0.01,0.21,26,7.0,4.0,5.0,Osiris Studios,E,0,Thường
Bass Pro Shops: The Strike,X360,2009,Sports,XS Games,0.2,0.0,0.0,0.02,0.21,63,4.0,5.8,5.0,Piranha Games,E,0,Thường
Darkwatch,XB,2005,Shooter,Ubisoft,0.16,0.05,0.0,0.01,0.21,75,43.0,8.1,21.0,High Moon Studios,M,0,Thường
Disgaea D2: A Brighter Darkness,PS3,2013,Role-Playing,Nippon Ichi Software,0.09,0.0,0.1,0.02,0.21,74,37.0,8.1,61.0,Nippon Ichi Software,T,0,Thường
Maximo vs Army of Zin,PS2,2003,Platform,Capcom,0.1,0.08,0.0,0.03,0.21,83,46.0,7.8,13.0,Capcom,T,0,Thường
Assassin's Creed Syndicate,PC,2015,Action,Ubisoft,0.11,0.09,0.0,0.02,0.21,74,14.0,5.9,544.0,Ubisoft Quebec,M,0,Thường
Summoner 2,PS2,2002,Role-Playing,THQ,0.1,0.08,0.0,0.03,0.21,76,20.0,8.3,22.0,Volition Inc.,T,0,Thường
Shadow of Destiny,PS2,2001,Adventure,Konami Digital Entertainment,0.09,0.07,0.03,0.02,0.21,78,18.0,8.2,19.0,Konami,T,0,Thường
Ninja Gaiden: Dragon Sword,DS,2008,Action,Tecmo Koei,0.16,0.01,0.02,0.02,0.21,83,52.0,7.8,36.0,Team Ninja,T,0,Thường
Cabela's Deer Hunt: 2004 Season,XB,2003,Sports,Activision Value,0.16,0.05,0.0,0.01,0.21,65,5.0,8.4,16.0,FUN Labs,T,0,Thường
World of Final Fantasy,PSV,2016,Role-Playing,Square Enix,0.04,0.06,0.08,0.03,0.21,77,5.0,8.6,46.0,Square Enix,E10+,0,Thường
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,Action,Nippon Ichi Software,0.06,0.01,0.12,0.02,0.21,72,35.0,8.4,77.0,Spike Chunsoft,M,0,Thường
Pro Evolution Soccer 2012,Wii,2011,Action,Konami Digital Entertainment,0.08,0.08,0.03,0.02,0.21,79,9.0,7.0,12.0,Konami,E,0,Thường
The Legend of Spyro: The Eternal Night,Wii,2007,Platform,Vivendi Games,0.18,0.02,0.0,0.02,0.21,60,8.0,6.4,15.0,Krome Studios,E10+,0,Thường
The Wolf Among Us,PS4,2014,Adventure,Telltale Games,0.1,0.07,0.0,0.04,0.21,83,6.0,8.4,259.0,Telltale Games,M,0,Thường
Cursed Mountain,Wii,2009,Adventure,Deep Silver,0.09,0.1,0.0,0.02,0.21,67,51.0,7.6,33.0,"Deep Silver, Sproing Interactive Media, Sproing",M,0,Thường
Age of Empires: Mythologies,DS,2008,Strategy,THQ,0.16,0.03,0.0,0.02,0.21,78,28.0,6.9,20.0,Griptonite Games,E10+,0,Thường
SBK Superbike World Championship,X360,2008,Racing,Black Bean Games,0.06,0.14,0.0,0.01,0.21,63,17.0,8.0,6.0,Milestone S.r.l,E10+,0,Thường
Bionicle,GC,2003,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21,47,5.0,4.2,5.0,Argonaut Games,E,0,Thường
Heroes of Ruin,3DS,2012,Role-Playing,Nintendo,0.13,0.07,0.0,0.02,0.21,69,53.0,7.4,50.0,n-Space,T,0,Thường
A Boy and His Blob,Wii,2009,Platform,Majesco Entertainment,0.18,0.01,0.0,0.01,0.21,80,43.0,8.7,35.0,WayForward,E,0,Thường
Baja: Edge of Control,PS3,2008,Racing,THQ,0.1,0.08,0.0,0.03,0.21,61,21.0,5.0,11.0,2XL Games,E,0,Thường
G.I. Joe: The Rise of Cobra,PS3,2009,Action,Electronic Arts,0.11,0.07,0.0,0.03,0.21,43,32.0,4.8,13.0,Double Helix Games,T,0,Thường
UFC Undisputed 2010,PSP,2010,Fighting,THQ,0.11,0.06,0.0,0.04,0.21,74,27.0,7.0,13.0,Yuke's,T,0,Thường
World Series of Poker,PSP,2005,Misc,Activision,0.19,0.0,0.0,0.02,0.21,37,6.0,6.4,20.0,Activision,E10+,0,Thường
Rayman Raving Rabbids,X360,2007,Misc,Ubisoft,0.18,0.01,0.0,0.02,0.21,67,16.0,7.3,19.0,Ubisoft Montpellier,E,0,Thường
Deus Ex: The Conspiracy,PS2,2002,Action,Eidos Interactive,0.1,0.08,0.0,0.03,0.21,81,25.0,8.9,49.0,Ion Storm,M,0,Thường
